,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,heuristic
10,0.8330700000000001,0.99682,0.8330700000000001,0.76948,0,0.77107,0.068363,0.16057000000000002,6,1.2734,6,3.0487,52,15.793,1.0,3.6709,0.15420999999999999,0.8457899999999999,0.16667,0.78527,1.0,1.0362,0.5,0.7067399999999999,1.0,1.0424,0.23076999999999998,0.58096,1.0,1.0759,0.0,0.0,1.0,0.020202,0,0.0,0.0,0.0,0.020202,0.020202,0.020202,0.0,0.0,0.0,0.020202,0.8063899999999999,0.99624,0.8026300000000001,0.72932,0.0018797,0.7312,0.080827,0.18797,0
11,0.9537399999999999,0.99644,0.93061,0.88256,0,0.88434,0.076512,0.039146,4,1.0712,6,3.3954,31,14.731,1.0,3.1169,0.1726,0.8274,0.25,0.9335600000000001,1.0,1.0098,0.5,0.62851,1.0,1.0744,0.3871,0.59275,1.0,1.0844,0.0,0.0,1.0,0.020202,0,0.0,0.0,0.0,0.020202,0.020202,0.020202,0.0,0.0,0.0,0.020202,0.94839,0.9957,0.94409,0.86021,0.0021505,0.8623700000000001,0.092473,0.045161,1
12,0.9592200000000001,0.99674,0.8531799999999999,0.8939600000000001,0,0.8956,0.070147,0.034258,4,1.062,6,3.2903,31,14.280999999999999,0.93939,3.2414,0.14992,0.8417600000000001,0.25,0.94163,1.0,1.0073,0.5,0.65794,1.0,1.0632,0.3871,0.62715,1.0,1.0695,0.06060599999999999,0.0,0.93939,0.020202,0,0.0,0.0,0.0,0.020202,0.020202,0.020202,0.0,0.0,0.0,0.020202,0.9554299999999999,0.9961200000000001,0.8662799999999999,0.87597,0.0019379999999999998,0.8779100000000001,0.083333,0.03876,1
13,0.8945799999999999,0.9979899999999999,0.8935700000000001,0.8494,0,0.8504,0.048193,0.10141,6,1.1727,6,2.7192,52,13.263,0.8282799999999999,3.9136,0.083759,0.9006,0.16667,0.8527399999999999,1.0,1.0163,0.5,0.77588,1.0,1.0214,0.19230999999999998,0.63812,1.0,1.0382,0.17172,0.0,0.8282799999999999,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88294,0.99777,0.88294,0.8338899999999999,0.0,0.83501,0.052397000000000006,0.1126,3
14,0.8330700000000001,0.99682,0.8314799999999999,0.76948,0,0.77107,0.068363,0.16057000000000002,6,1.2734,6,3.0487,52,15.792,1.0,3.6736,0.15420999999999999,0.8457899999999999,0.16667,0.78527,1.0,1.0362,0.5,0.7067399999999999,1.0,1.0424,0.23076999999999998,0.58036,1.0,1.0759999999999998,0.0,0.0,1.0,0.020202,0,0.0,0.0,0.0,0.020202,0.020202,0.020202,0.0,0.0,0.0,0.020202,0.8063899999999999,0.99624,0.8026300000000001,0.72932,0.0018797,0.7312,0.080827,0.18797,0
15,0.8330700000000001,0.99682,0.8314799999999999,0.76948,0,0.77107,0.068363,0.16057000000000002,6,1.2734,6,3.0487,52,15.79,1.0,3.6709,0.15420999999999999,0.8457899999999999,0.16667,0.78527,1.0,1.0362,0.5,0.7067399999999999,1.0,1.0424,0.23076999999999998,0.57977,1.0,1.0761,0.0,0.0,1.0,0.020202,0,0.0,0.0,0.0,0.020202,0.020202,0.020202,0.0,0.0,0.0,0.020202,0.8063899999999999,0.99624,0.8026300000000001,0.72932,0.0018797,0.7312,0.080827,0.18797,0
16,0.8330700000000001,0.99682,0.8314799999999999,0.76948,0,0.77107,0.068363,0.16057000000000002,6,1.2734,6,3.0487,52,15.79,1.0,3.6709,0.15420999999999999,0.8457899999999999,0.16667,0.78527,1.0,1.0362,0.5,0.7067399999999999,1.0,1.0424,0.23076999999999998,0.57977,1.0,1.0761,0.0,0.0,1.0,0.020202,0,0.0,0.0,0.0,0.020202,0.020202,0.020202,0.0,0.0,0.0,0.020202,0.8063899999999999,0.99624,0.8026300000000001,0.72932,0.0018797,0.7312,0.080827,0.18797,0
17,0.8330700000000001,0.99682,0.8314799999999999,0.76948,0,0.77107,0.068363,0.16057000000000002,6,1.2734,6,3.0487,52,15.789000000000001,1.0,3.6894,0.14787,0.88871,0.33333,0.7933600000000001,1.0,1.0227,0.5,0.70622,1.0,1.0286,0.25,0.58113,1.0,1.0484,0.0,0.0,1.0,0.020202,0,0.0,0.0,0.0,0.29293,0.29293,0.29293,0.0,0.27273000000000003,0.0,0.020202,0.81753,0.9964200000000001,0.81395,0.74419,0.050089,0.74598,0.076923,0.1771,0
18,0.8330700000000001,0.99682,0.8314799999999999,0.76948,0,0.77107,0.068363,0.16057000000000002,6,1.2734,6,3.0487,52,15.79,1.0,3.6709,0.15420999999999999,0.8457899999999999,0.16667,0.78527,1.0,1.0362,0.5,0.7067399999999999,1.0,1.0424,0.23076999999999998,0.57977,1.0,1.0761,0.0,0.0,1.0,0.020202,0,0.0,0.0,0.0,0.020202,0.020202,0.020202,0.0,0.0,0.0,0.020202,0.8063899999999999,0.99624,0.8026300000000001,0.72932,0.0018797,0.7312,0.080827,0.18797,0
19,0.8330700000000001,0.99682,0.8314799999999999,0.76948,0,0.77107,0.068363,0.16057000000000002,6,1.2734,6,3.0487,52,15.789000000000001,1.0,3.6894,0.14787,0.88871,0.33333,0.7933600000000001,1.0,1.0227,0.5,0.70622,1.0,1.0286,0.25,0.58113,1.0,1.0484,0.0,0.0,1.0,0.020202,0,0.0,0.0,0.0,0.29293,0.29293,0.29293,0.0,0.27273000000000003,0.0,0.020202,0.81753,0.9964200000000001,0.81395,0.74419,0.050089,0.74598,0.076923,0.1771,0
20,0.8330700000000001,0.99682,0.8314799999999999,0.76948,0,0.77107,0.068363,0.16057000000000002,6,1.2734,6,3.0487,52,15.792,1.0,3.6736,0.15420999999999999,0.8457899999999999,0.16667,0.78527,1.0,1.0362,0.5,0.7067399999999999,1.0,1.0424,0.23076999999999998,0.58036,1.0,1.0759999999999998,0.0,0.0,1.0,0.020202,0,0.0,0.0,0.0,0.020202,0.020202,0.020202,0.0,0.0,0.0,0.020202,0.8063899999999999,0.99624,0.8026300000000001,0.72932,0.0018797,0.7312,0.080827,0.18797,0
21,0.8330700000000001,0.99682,0.8314799999999999,0.76948,0,0.77107,0.068363,0.16057000000000002,6,1.2734,6,3.0487,52,15.79,1.0,3.6709,0.15420999999999999,0.8457899999999999,0.16667,0.78527,1.0,1.0362,0.5,0.7067399999999999,1.0,1.0424,0.23076999999999998,0.57977,1.0,1.0761,0.0,0.0,1.0,0.020202,0,0.0,0.0,0.0,0.020202,0.020202,0.020202,0.0,0.0,0.0,0.020202,0.8063899999999999,0.99624,0.8026300000000001,0.72932,0.0018797,0.7312,0.080827,0.18797,0
22,0.8330700000000001,0.99682,0.8314799999999999,0.76948,0,0.77107,0.068363,0.16057000000000002,6,1.2734,6,3.0487,52,15.79,1.0,3.6709,0.15420999999999999,0.8457899999999999,0.16667,0.78527,1.0,1.0362,0.5,0.7067399999999999,1.0,1.0424,0.23076999999999998,0.57977,1.0,1.0761,0.0,0.0,1.0,0.020202,0,0.0,0.0,0.0,0.020202,0.020202,0.020202,0.0,0.0,0.0,0.020202,0.8063899999999999,0.99624,0.8026300000000001,0.72932,0.0018797,0.7312,0.080827,0.18797,0
23,0.057971,0.8550700000000001,0.043477999999999996,0.043477999999999996,0,0.13768,0.036232,0.82609,8,2.5507,7,2.5966,117,21.478,1.0,5.8014,0.27119,1.8696,0.625,0.8249299999999999,1.0,1.0591,0.42857,0.94183,1.0,1.1349,0.23931999999999998,0.68238,1.0,1.097,0.0,0.0,1.0,0.030302999999999997,0,0.0,0.0,0.0,2.3434,5.9899,2.2121,0.0,2.3131,0.0,0.030302999999999997,0.073643,0.65504,0.03876,0.054264,0.054264,0.25969000000000003,0.034884,0.70543,0
24,0.6,1.0,0.4,0.4,0,0.4,0.2,0.4,3,1.8,4,2.1111,44,19.2,0.33333,8.743,0.070064,87.6,1.0,1.128,1.0,0.9462200000000001,1.0,1.0817,1.5,1.8001,1.0,1.048,1.2727,2.0531,0.020202,0.64646,0.33333,0.0,0,0.0,0.0,0.0,5.5859,9.7172,5.3737,0.0,5.4242,0.0,0.16162,0.44292,1.0,0.0,0.44292,0.10046000000000001,0.44292,0.0,0.55708,0
25,1.0,1.0,0.25,0.75,0,0.75,0.25,0.0,1,1.0,5,3.5,44,20.75,0.24241999999999997,4.8469999999999995,0.049139999999999996,96.75,1.0,1.0,1.0,1.0,1.0,1.0286,1.4,1.4469999999999998,0.81818,0.8289200000000001,1.4773,1.5646,0.21211999999999998,0.5454600000000001,0.24241999999999997,0.0,0,0.0,0.040404,0.040404,9.6162,9.6162,5.6768,0.0,9.5758,0.0,0.0,1.0,1.0,0.0,1.0,0.8062,1.0,0.0,0.0,4
26,1.0,1.0,0.25,0.75,0,0.75,0.25,0.0,1,1.0,3,3.0,24,15.0,0.20202,8.3162,0.037267,116.25,1.0,1.0,1.0,1.0,1.6667,1.1482,2.6667,1.6559,1.0,0.93704,2.0833,1.6714,0.28283,0.51515,0.20202,0.0,0,0.010101,0.010101,0.010101,8.5252,8.5252,6.0606,0.0,8.5152,0.0,0.0,1.0,1.0,0.0,1.0,0.5354800000000001,1.0,0.0,0.0,2
27,0.031447,0.83019,0.018868,0.025157,0,0.13835999999999998,0.025157,0.8364799999999999,8,2.6101,8,2.6217,140,23.793000000000003,1.0,6.0949,0.23021999999999998,2.0189,0.625,0.81416,1.0,1.0241,0.375,0.91619,1.0,1.1314,0.2,0.6019899999999999,1.0,1.0161,0.0,0.0,1.0,0.030302999999999997,0,0.0,0.0,0.0,2.7475,6.9394,2.6364,0.0,2.7172,0.0,0.030302999999999997,0.049844,0.53271,0.012461,0.037383,0.037383,0.34268000000000004,0.021807,0.63551,0
28,0.36364,0.81818,0.27273000000000003,0.36364,0,0.45453999999999994,0.27273000000000003,0.27273000000000003,4,2.0909,3,2.2174,26,12.636,0.61616,24.113000000000003,0.31288,10.182,1.25,1.5098,1.75,2.4383,1.6667,1.1344,2.0,1.3032,1.6923,1.6913,2.0769,3.1351,0.0,0.38384,0.61616,0.0,0,0.070707,0.030302999999999997,0.06060599999999999,2.7374,11.838,2.4949,0.77778,2.4646,0.0,0.0,0.0,0.76786,0.0,0.0,0.0,0.0,0.21429,0.78571,5
29,0.26016999999999996,0.87064,1.0,0.16134,0,0.19767,0.13372,0.66861,20,12.033,3,2.6916,310,180.58,0.86869,148.69,0.062319000000000006,0.9404100000000001,0.2,0.10436,1.0,1.0588,0.66667,0.55728,1.0,1.0013,0.051613,0.036317,1.0,1.0615,0.0,0.13130999999999998,0.86869,0.0,0,0.0,0.0,0.0,0.17172,0.68687,0.17172,0.0,0.11110999999999999,0.06060599999999999,0.0,0.22566,0.85085,1.0,0.14219,0.0,0.18779,0.0966,0.7156100000000001,1
30,0.92661,0.92661,1.0,0.66973,0,0.66973,0.25688,0.073395,5,1.2936,3,2.0213,28,11.339,1.0,4.9453,0.69231,0.40367,0.8,0.86675,1.0,2.8287,1.0,1.0118,1.0,1.0079,0.85714,0.79814,1.0714,2.1887,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.34343,1.3737,0.34343,0.0,0.22221999999999997,0.12120999999999998,0.0,0.13635999999999998,0.13635999999999998,1.0,0.13635999999999998,0.0,0.63636,0.0,0.36364,1
31,0.050093,0.76994,1.0,0.038961,0,0.038961,0.018553,0.9424899999999999,77,14.158,3,2.4693,1372,197.99,0.30303,260.62,0.06383,0.81633,0.012987,0.070633,1.0,1.1751,0.66667,0.67496,1.0,1.0127,0.0058309,0.032325,1.0,1.2004,0.34343,0.35353,0.30303,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8727299999999999,1.0,0.0,0.0,0.0,0.0,1.0,1
32,0.7038800000000001,0.8980600000000001,1.0,0.41262,0,0.51456,0.42718,0.058252,4,1.6553,4,2.4047,36,18.785999999999998,1.0,12.571,0.33221,0.9660200000000001,1.0,0.76886,1.25,1.5816,0.75,0.8977200000000001,1.0,0.8740100000000001,0.66667,0.66779,1.0,1.1743,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0505,3.4343,0.92929,0.0,0.89899,0.15152000000000002,0.0,0.31658000000000003,0.6482399999999999,1.0,0.23116,0.0,0.41708,0.31658000000000003,0.26633,5
33,0.57081,0.9535100000000001,1.0,0.32432,0,0.37081,0.36324,0.26595,39,6.2854,5,2.6342,664,92.603,1.0,54.908,0.053513,0.9464899999999999,0.025641000000000004,0.1591,1.0,1.0475,0.6,0.5253399999999999,1.0,1.0041,0.015059999999999999,0.055848,1.0,1.0534,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5465399999999999,0.95088,1.0,0.32382,0.0,0.37293000000000004,0.34609,0.28098,2
34,0.86926,0.9240299999999999,1.0,0.49823,0,0.5742,0.37279,0.053003999999999996,15,1.4576,5,2.2691,180,17.452,0.84849,9.087,0.1446,0.86749,0.4,0.78525,1.0,1.1639,0.6,0.8443,1.0,0.95178,0.13333,0.5039600000000001,1.0,1.1089,0.15152000000000002,0.0,0.84849,0.0,0,0.0,0.010101,0.010101,0.27273000000000003,1.2626,0.24241999999999997,0.0,0.21211999999999998,0.050505,0.0,0.8187399999999999,0.8778,1.0,0.45825,0.0020367000000000002,0.5702699999999999,0.36863,0.0611,2
35,0.25,1.0,0.25,0.16667,0,0.16667,0.083333,0.75,3,2.1667,3,2.3077,24,14.333,0.33333,13.304,0.21019000000000002,10.333,1.0,1.2448,1.6667,2.1849,1.6667,1.1393,2.0,1.2668,1.0,1.3404,1.9583,2.7159,0.0,0.66667,0.33333,0.0,0,0.0,0.0,0.0,2.1717,9.4949,2.1313,0.78788,2.1717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2
36,0.070732,1.0,1.0,0.052439,0,0.052439,0.02561,0.92195,244,14.924000000000001,3,2.5454,4554,228.93,0.60606,163.72,0.076825,0.8792700000000001,0.0040983999999999994,0.067004,1.0,1.1178,0.66667,0.66788,1.0,1.0068,0.0017567,0.02883,1.0,1.1303,0.0,0.39394,0.60606,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
37,0.38047,0.96641,1.0,0.21641,0,0.25,0.72656,0.023438,6,3.4414,5,3.5194,80,52.513999999999996,0.9697,61.0,0.066298,1.0562,1.0,0.41165,1.0,1.0213,0.6,0.56201,1.0,0.9602799999999999,0.45,0.17970999999999998,1.0,0.9718399999999999,0.030302999999999997,0.0,0.9697,0.0,0,0.0,0.0,0.0,2.0303,5.7172,1.7273,0.0,1.9293,0.10101,0.0,0.31065,0.95044,1.0,0.17752,0.0,0.21968000000000001,0.72115,0.059172,0
38,0.15459,0.8115899999999999,1.0,0.05475,0,0.1401,0.13849,0.72142,20,13.34,3,2.682,310,199.0,0.85859,227.29,0.068328,0.93317,0.2,0.095248,1.0,1.0668,0.66667,0.55582,1.0,1.0015,0.051613,0.033226,1.0,1.0698,0.0,0.14140999999999998,0.85859,0.0,0,0.0,0.0,0.0,0.16162,0.64646,0.16162,0.0,0.10101,0.06060599999999999,0.0,0.11044000000000001,0.7860199999999999,1.0,0.027610000000000003,0.0,0.12597,0.095772,0.7782600000000001,3
39,0.92661,0.92661,1.0,0.66973,0,0.66973,0.25688,0.073395,5,1.2936,3,2.0213,28,11.339,1.0,4.9453,0.69231,0.40367,0.8,0.86675,1.0,2.8287,1.0,1.0118,1.0,1.0079,0.85714,0.79814,1.0714,2.1887,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.34343,1.3737,0.34343,0.0,0.22221999999999997,0.12120999999999998,0.0,0.13635999999999998,0.13635999999999998,1.0,0.13635999999999998,0.0,0.63636,0.0,0.36364,1
40,0.020481,0.8895799999999999,1.0,0.015137999999999999,0,0.015137999999999999,0.01959,0.9652700000000001,13,5.252000000000001,2,1.6285,92,34.211999999999996,0.26263000000000003,281.23,0.024762,0.91184,0.15385,0.19773,1.0,1.0390000000000001,1.0,0.9779399999999999,1.0,0.99965,0.086957,0.19337000000000001,1.0,1.0387,0.20202,0.53535,0.26263000000000003,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.020202,0.0,0.0,0.0,0.0,0.9091799999999999,1.0,0.0,0.0,0.0,0.0,1.0,1
41,0.44603999999999994,0.64748,1.0,0.057553999999999994,0,0.41007,0.5899300000000001,0.0,4,2.4892,4,2.1792,36,23.079,1.0,64.484,0.36130999999999996,1.2590000000000001,1.0,0.85216,1.5,1.7585,0.5,0.89592,1.0,0.9231600000000001,0.88889,0.80181,1.3333,1.5262,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,2.1818,10.091000000000001,1.3636,0.0,1.8788,0.30303,0.0,0.0,0.16,1.0,0.0,0.0,0.37143000000000004,0.16,0.46857,3
42,0.40544,0.77959,1.0,0.072109,0,0.29252,0.36735,0.34014,28,7.0177,4,2.5244,466,96.302,0.9596,84.77,0.12120999999999998,0.90748,0.17857,0.17812,1.0,1.1054,0.5,0.5545800000000001,1.0,0.9957600000000001,0.042918,0.069076,1.0,1.1017,0.0,0.040404,0.9596,0.0,0,0.0,0.030302999999999997,0.06060599999999999,0.31313,1.4748,0.31313,0.0,0.20202,0.080808,0.0,0.33283,0.71814,1.0,0.031484,0.0,0.30135,0.31334,0.38531,0
43,0.28517,0.60574,1.0,0.050718,0,0.20574,0.26794,0.52632,28,6.4191,4,2.6407,466,85.59,0.9596,88.964,0.086062,0.9349299999999999,0.17857,0.18965,1.0,1.0726,0.5,0.53083,1.0,0.9965,0.042918,0.076197,1.0,1.0695,0.0,0.040404,0.9596,0.0,0,0.0,0.030302999999999997,0.06060599999999999,0.31313,1.4748,0.31313,0.0,0.20202,0.080808,0.0,0.2262,0.55169,1.0,0.020471,0.0,0.20471,0.22416,0.57114,0
44,0.22905999999999999,0.46195,1.0,0.040737999999999996,0,0.16372,0.20906999999999998,0.62721,28,6.3613,4,2.2042,466,70.329,0.9697,106.08,0.069382,0.9485,0.17857,0.19138,1.0,1.0566,0.5,0.6359600000000001,1.0,0.9970100000000001,0.042918,0.09273200000000001,1.0,1.054,0.0,0.030302999999999997,0.9697,0.0,0,0.0,0.040404,0.080808,0.32323,1.495,0.32323,0.0,0.20202,0.080808,0.0,0.17828,0.41167,1.0,0.016207,0.0,0.16045,0.1718,0.66775,0
45,0.55111,0.64,1.0,0.062222,0,0.42222,0.48889,0.088889,5,2.5289,4,1.9824,40,21.938000000000002,0.94949,43.211000000000006,0.29562,0.8577799999999999,1.0,0.5907100000000001,1.6,1.34,0.5,0.9463299999999999,0.5,0.94639,1.0,0.56726,1.6,1.2111,0.0,0.050505,0.94949,0.0,0,0.0,0.13130999999999998,0.21211999999999998,0.79798,3.1212,0.68687,0.0,0.58586,0.080808,0.0,0.32124,0.41451000000000005,1.0,0.010362999999999999,0.010362999999999999,0.47668,0.37306,0.15026,1
46,0.19136,0.25926,1.0,0.021605000000000003,0,0.15278,0.17901,0.6682100000000001,6,4.4568,4,2.0987,60,38.043,0.8282799999999999,107.34,0.12365999999999999,0.8858,0.8333299999999999,0.30194,1.3333,1.1117,0.5,0.8830399999999999,0.75,0.99436,0.66667,0.31283,1.0667,1.0963,0.16162,0.010101,0.8282799999999999,0.0,0,0.0,0.010101,0.020202,0.38384,2.0505,0.25251999999999997,0.0,0.29293,0.080808,0.0,0.087108,0.16202,1.0,0.0,0.0,0.15331,0.097561,0.7491300000000001,3
47,0.17367,0.5084,1.0,0.019608,0,0.13305,0.33053,0.53641,6,3.8767,4,1.6857,40,26.717,0.89899,128.19,0.11749000000000001,0.90476,0.8333299999999999,0.38092,1.0,1.0813,0.5,0.9529,1.0,0.9901700000000001,0.5,0.39692,1.0,1.0612,0.020202,0.080808,0.89899,0.0,0,0.0,0.030302999999999997,0.030302999999999997,0.32323,1.1414,0.31313,0.0,0.25251999999999997,0.040404,0.0,0.094427,0.43808,1.0,0.0015480000000000001,0.0,0.13932,0.29567,0.56502,3
48,0.1768,0.30551999999999996,1.0,0.021216,0,0.13577999999999998,0.16832,0.6959,6,4.3989,4,1.8428,44,34.008,0.8282799999999999,95.008,0.1127,0.87977,0.8333299999999999,0.26474000000000003,1.0,1.0997,0.75,0.97325,0.75,0.9920899999999999,0.72727,0.31117,1.0,1.0833,0.16162,0.010101,0.8282799999999999,0.0,0,0.010101,0.020202,0.040404,0.22221999999999997,0.89899,0.20202,0.0,0.16162,0.040404,0.0,0.080386,0.22346999999999997,1.0,0.0,0.0,0.13666,0.094855,0.76849,3
49,0.2877,0.80975,1.0,0.032483,0,0.22274000000000002,0.54524,0.23201999999999998,5,2.8051,4,1.6981,40,20.037,0.9697,76.0,0.18605,0.9744799999999999,1.0,0.6053,1.0,1.1688,0.5,0.9646299999999999,1.0,0.9648100000000001,0.5,0.628,1.0,1.1027,0.0,0.030302999999999997,0.9697,0.0,0,0.0,0.0,0.0,0.9798,3.9192,0.88889,0.0,0.93939,0.040404,0.0,0.14524,0.7761899999999999,1.0,0.0047619,0.0,0.21905,0.55,0.23095,3
50,0.29481,0.47641000000000006,1.0,0.035377,0,0.22876999999999997,0.2783,0.49293000000000003,5,3.658,4,2.0103,44,32.113,0.92929,62.645,0.19742,0.88208,1.0,0.43383,1.6,1.2017,0.75,0.95058,0.75,0.9827600000000001,0.90909,0.42513,1.4546,1.1577,0.050505,0.020202,0.92929,0.0,0,0.0,0.0,0.0,0.66667,3.7273,0.49495,0.0,0.58586,0.080808,0.0,0.13369,0.3262,1.0,0.0,0.0,0.25401,0.15508,0.59091,3
